Opening Stage 1 (Above Ground)	Mega Man 8 (PS1)	Mega Man	https://youtu.be/NailLhbS7zg
Frost Man (Ice Stage)	Mega Man 8 (PS1)	Mega Man	https://youtu.be/VTIHy84Fwnc
Clown Man (Amusement Park Stage)	Mega Man 8 (PS1)	Mega Man	https://youtu.be/Zm-1jdqrWIc
Tengu Man (Sky Stage)	Mega Man 8 (PS1)	Mega Man	https://youtu.be/WjtJvw7x5Qw
Grenade Man (Base Stage)	Mega Man 8 (PS1)	Mega Man	https://youtu.be/jh9vuzg7uoI
Sword Man (Ruins Stage)	Mega Man 8 (PS1)	Mega Man	https://youtu.be/bJZ79SSJF8A
Aqua Man (Underwater Stage)	Mega Man 8 (PS1)	Mega Man	https://youtu.be/_4lx-VqXVQE
Astro Man (Alternate Dimension Stage)	Mega Man 8 (PS1)	Mega Man	https://youtu.be/S2tbfK-2SwU
Search Man (Forest Stage)	Mega Man 8 (PS1)	Mega Man	https://youtu.be/v8JcEXF_T44
Wily Stage 1	Mega Man 8 (PS1)	Mega Man	https://youtu.be/TCKz8RK3V_c
Wily Stage 2	Mega Man 8 (PS1)	Mega Man	https://youtu.be/E91b_mV_DAo
Title Screen	Mega Man 8 (Sega Saturn)	Mega Man	https://youtu.be/28YAGmFAYVc
Opening Stage 1 (Above Ground)	Mega Man 8 (Sega Saturn)	Mega Man	https://youtu.be/VQyM-HSv-ag
Frost Man (Ice Stage)	Mega Man 8 (Sega Saturn)	Mega Man	https://youtu.be/d0fnF6isSsw
Clown Man (Amusement Park Stage)	Mega Man 8 (Sega Saturn)	Mega Man	https://youtu.be/dpSpEf0UXgw
Tengu Man (Sky Stage)	Mega Man 8 (Sega Saturn)	Mega Man	https://youtu.be/BBS60NJutvo
Grenade Man (Base Stage)	Mega Man 8 (Sega Saturn)	Mega Man	https://youtu.be/oJ6DDMPuxIs
Sword Man (Ruins Stage)	Mega Man 8 (Sega Saturn)	Mega Man	https://youtu.be/QSo5aEMED1g
Aqua Man (Underwater Stage)	Mega Man 8 (Sega Saturn)	Mega Man	https://youtu.be/1rY_S_cuSB4
Astro Man (Alternate Dimension Stage)	Mega Man 8 (Sega Saturn)	Mega Man	https://youtu.be/kz4th7Xgea8
Search Man (Forest Stage)	Mega Man 8 (Sega Saturn)	Mega Man	https://youtu.be/Rvkm81VLDiY
Wily Stage 1	Mega Man 8 (Sega Saturn)	Mega Man	https://youtu.be/80c08eb_pI0
Wily Stage 2	Mega Man 8 (Sega Saturn)	Mega Man	https://youtu.be/7Eh8d-oyONg
Cut Man Stage	Mega Man 8 (Sega Saturn)	Mega Man	https://youtu.be/wZLxyktjX30
Electrical Communication (Opening Theme)	Mega Man 8 (Sega Saturn)	Mega Man	https://youtu.be/D7oA1wRoUS0
Concrete Man (Concrete Jungle)	Mega Man 9	Mega Man	https://youtu.be/G_VIEXDZM6Y
Tornado Man (Thunder Tornado)	Mega Man 9	Mega Man	https://youtu.be/BaOWZ04PrAs
Splash Woman (Splash Blue)	Mega Man 9	Mega Man	https://youtu.be/H38v6Px8euk
Plug Man (Plug Electric)	Mega Man 9	Mega Man	https://youtu.be/QC_b_78cLfk
Jewel Man (Jewel Temptation)	Mega Man 9	Mega Man	https://youtu.be/bIuFz3b9lPc
Hornet Man (Hornet Dance)	Mega Man 9	Mega Man	https://youtu.be/bI-Omk4GD8c
Magma Man (Magma Burning)	Mega Man 9	Mega Man	https://youtu.be/AFc64PjQwGo
Galaxy Man (Galaxy Fantasy)	Mega Man 9	Mega Man	https://youtu.be/Hw8cChTxlLk
Dr. Wily Stage 1 (Flash in the Dark)	Mega Man 9	Mega Man	https://youtu.be/0t_GUB_aB4s
Dr. Wily Stage 4 (Castle of Evil)	Mega Man 9	Mega Man	https://youtu.be/SHEgmOxJsOU
Endless Stage (Maze of Death)	Mega Man 9	Mega Man	https://youtu.be/nyTA36BfvtE
Blade Man (King of Blades)	Mega Man 10	Mega Man	https://youtu.be/rwE7KyFcZ_Y
Pump Man (Polluted Pump)	Mega Man 10	Mega Man	https://youtu.be/7iNWjEFtXv8
Commando Man (Desert Commando)	Mega Man 10	Mega Man	https://youtu.be/9PGk8ASK5lM
Chill Man (Absolute Chill)	Mega Man 10	Mega Man	https://youtu.be/aoleEdOSRFw
Sheep Man (Cybersheep's Dream)	Mega Man 10	Mega Man	https://youtu.be/xZGZeUpSM1I
Strike Man (Fireball Strike)	Mega Man 10	Mega Man	https://youtu.be/zJHsrxAv-7Q
